country,cid,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Nepal,NPL,GDP,1.23801E+11,1.52714E+11,1.75682E+11,1.99272E+11,2.19175E+11,2.48913E+11,2.80513E+11,3.00845E+11,3.42036E+11,3.79488E+11,4.41519E+11,4.59443E+11,4.92231E+11,5.36749E+11,5.89412E+11,6.54084E+11,7.27827E+11,8.15658E+11,9.88272E+11,1.19277E+12,1.36695E+12,1.52734E+12,1.69501E+12,1.94162E+12,NaN
Nepal,NPL,internet_users,0,0,0,0,0.000924878,0.004510473,0.021998858,0.064393596,0.146668869,0.204651684,0.240015303,0.31295606,0.382810917,0.449843651,0.826551266,1.141389164,1.41,1.73,1.97,7.93,9,11.1493,13.3,15.44,NaN
Nepal,NPL,unemployment,NaN,NaN,NaN,NaN,NaN,4.5,NaN,NaN,1.799999952,NaN,8.800000191,NaN,NaN,NaN,NaN,NaN,NaN,2.700000048,NaN,NaN,NaN,NaN,3.299999952,NaN,NaN
Netherlands,NLD,GDP,2.74305E+11,2.85948E+11,2.94169E+11,3.09127E+11,3.25341E+11,3.40964E+11,3.64961E+11,3.89315E+11,4.14838E+11,4.48061E+11,4.76696E+11,4.94501E+11,5.06671E+11,5.23939E+11,5.45609E+11,5.79212E+11,6.1328E+11,6.39163E+11,6.1754E+11,6.31512E+11,6.42929E+11,6.45164E+11,6.50857E+11,6.6277E+11,NaN
Netherlands,NLD,internet_users,0.531496128,1.320008028,1.967087737,3.257308831,6.47315766,9.649069145,14.0655114,22.24382769,39.17600725,43.98435137,49.37306211,61.29,64.35,68.52,81,83.7,85.82,87.42,89.63,90.72,91.41999576,92.85999236,93.9564,93.17,NaN
Netherlands,NLD,unemployment,7.300000191,5.599999905,6.300000191,7.199999809,7.199999809,6.400000095,5.5,4.400000095,3.599999905,2.700000048,2.099999905,2.599999905,3.599999905,4.599999905,4.699999809,3.900000095,3.200000048,2.799999952,3.400000095,4.5,4.400000095,5.300000191,6.699999809,6.800000191,NaN
New Caledonia,NCL,GDP,2.72235E+11,2.81427E+11,2.906E+11,3.06748E+11,3.29296E+11,3.35482E+11,3.4926E+11,3.38782E+11,3.4217E+11,3.47203E+11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,NCL,internet_users,NaN,NaN,NaN,NaN,0.005179013,0.252983946,0.989334969,1.936042825,5.688147323,13.93954882,18.23710978,22.38979742,26.40833447,30.29804621,32.35901475,33.51571468,35.05,34.51,33.99,42,50,58,66,70,NaN
New Caledonia,NCL,unemployment,NaN,NaN,NaN,NaN,NaN,18.60000038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,NZL,GDP,75967091900,78335147600,84574850100,90599581100,96235550300,1.01101E+11,1.04815E+11,1.06826E+11,1.13229E+11,1.19839E+11,1.28712E+11,1.35351E+11,1.44682E+11,1.54808E+11,1.63422E+11,1.71848E+11,1.86111E+11,1.87704E+11,1.92855E+11,2.0163E+11,2.103E+11,2.1494E+11,2.29172E+11,2.41052E+11,NaN
New Zealand,NZL,internet_users,NaN,0.285941241,0.631215367,3.168718848,4.88424078,8.041899368,14.6015244,31.63626081,41.49448266,47.37955654,53.24101529,59.08075328,60.96253987,61.84762781,62.72021237,69,69.76,72.03,79.7,80.46,81.23,82,82.78,85.5,NaN
New Zealand,NZL,unemployment,10.60000038,10.60000038,9.800000191,8.399999619,6.5,6.300000191,6.800000191,7.699999809,7,6.099999905,5.400000095,5.300000191,4.699999809,4,3.799999952,3.900000095,3.599999905,4.199999809,6.099999905,6.5,6.5,6.900000095,6.300000191,5.800000191,NaN
Nicaragua,NIC,GDP,7220700000,8964000000,10749500000,25960604000,31177739100,36340948300,41476833900,49050861300,57346028100,64812005100,71563317800,74445035500,80390359200,92323401500,1.05777E+11,1.19235E+11,1.37591E+11,1.64494E+11,1.7046E+11,1.86683E+11,2.18763E+11,2.46306E+11,2.68261E+11,3.06461E+11,NaN
Nicaragua,NIC,internet_users,NaN,NaN,NaN,0.013166228,0.030046478,0.084093291,0.206216818,0.303808975,0.497901643,0.980216487,1.448799428,1.714729584,1.880412532,2.320664609,2.566351177,2.805573063,3.9,5.3,7.3,10,10.6,13.5,15.5,17.6,NaN
Nicaragua,NIC,unemployment,14,14.39999962,NaN,NaN,16.89999962,14.89999962,13.30000019,13.19999981,10.89999962,9.800000191,6.400000095,12.19999981,8,6.699999809,5.599999905,5.300000191,5,6.199999809,NaN,8,NaN,NaN,5.300000191,NaN,NaN
Niger,NER,GDP,6.56741E+11,6.20699E+11,6.288E+11,8.679E+11,9.388E+11,1.01685E+12,1.07722E+12,1.22517E+12,1.2426E+12,1.2804E+12,1.426E+12,1.5128E+12,1.5875E+12,1.6128E+12,1.7961E+12,1.90684E+12,2.05671E+12,2.41966E+12,2.54845E+12,2.83229E+12,3.02427E+12,3.54419E+12,3.79573E+12,4.03873E+12,NaN
Niger,NER,internet_users,NaN,NaN,NaN,NaN,NaN,0.001039305,0.002008766,0.002911503,0.028136022,0.036261294,0.105185431,0.127152469,0.155698704,0.189933734,0.221341351,0.294033977,0.39039062,0.7,0.76,0.83,1.3,1.4077,1.7,1.95,NaN
Niger,NER,unemployment,NaN,NaN,NaN,NaN,5.099999905,NaN,NaN,NaN,NaN,NaN,1.5,NaN,NaN,NaN,3.099999905,NaN,2.400000095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nigeria,NGA,GDP,3.29071E+11,5.55446E+11,7.15242E+11,9.45557E+11,2.00856E+12,2.79904E+12,2.90662E+12,2.81641E+12,3.31224E+12,4.71733E+12,4.90953E+12,7.1282E+12,8.74265E+12,1.16736E+13,1.47353E+13,1.87098E+13,2.09409E+13,2.46652E+13,2.52361E+13,5.54694E+13,6.37134E+13,7.25996E+13,8.101E+13,9.0137E+13,NaN
Nigeria,NGA,internet_users,NaN,NaN,NaN,NaN,NaN,0.00883298,0.017237401,0.025231461,0.041038723,0.064080808,0.08990137,0.320461976,0.558576245,1.286137641,3.549155718,5.545036083,6.77,15.86,20,24,28.43,32.8,38,42.68,NaN
Nigeria,NGA,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.30000019,12.69999981,14.89999962,19.70000076,21.39999962,23.89999962,7.599999905,7.099999905,4.800000191,NaN
North America,NAC,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
North America,NAC,internet_users,1.104950936,1.64464582,2.164532216,4.617876749,8.73682317,15.46949977,20.97513407,29.58557051,35.88247997,43.87937411,50.16202125,59.0571969,61.93974087,64.87424722,68.32787479,69.27045383,74.82360509,74.26650299,71.91664651,72.54048364,71.04254959,79.66799078,84.36047388,87.33792134,NaN
North America,NAC,unemployment,7.161176931,7.874965667,7.354263486,6.529836385,5.986274471,5.813896504,5.313443617,4.87476577,4.536822864,4.278059507,4.950085313,5.993739269,6.166060451,5.677517311,5.27658036,4.776479633,4.746961058,5.831640633,9.194054551,9.439278262,8.838467899,8.013592032,7.367355628,6.276379047,NaN
Northern Mariana Islands,MNP,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Northern Mariana Islands,MNP,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Northern Mariana Islands,MNP,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.799999952,NaN,NaN,4.599999905,NaN,6.5,NaN,NaN,NaN,NaN,11.19999981,NaN,NaN,NaN,NaN,NaN
Norway,NOR,GDP,7.90087E+11,8.13093E+11,8.554E+11,8.97243E+11,9.63124E+11,1.05466E+12,1.14132E+12,1.16319E+12,1.2657E+12,1.50789E+12,1.56459E+12,1.56018E+12,1.61961E+12,1.78198E+12,1.98894E+12,2.21531E+12,2.34986E+12,2.60538E+12,2.4297E+12,2.59009E+12,2.79197E+12,2.96521E+12,3.0688E+12,3.14968E+12,NaN
Norway,NOR,internet_users,1.407395158,2.216365832,2.783990846,4.152450292,6.423220493,18.25031077,20.41788144,22.56011255,40,52,64,72.84,78.13,77.69,81.99,82.55,86.93,90.57,92.08,93.39,93.48998265,94.64997805,95.0534,96.3,NaN
Norway,NOR,unemployment,4.800000191,5.199999809,5.400000095,4.699999809,6.300000191,5,4.699999809,3.700000048,3.200000048,3.5,3.700000048,4,4.199999809,4.300000191,4.400000095,3.400000095,2.5,2.5,3.099999905,3.5,3.200000048,3.099999905,3.400000095,3.5,NaN
Not classified,INX,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Not classified,INX,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Not classified,INX,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OECD members,OED,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OECD members,OED,internet_users,0.433388348,0.667901584,0.881598473,1.777223317,3.348463076,6.119514838,9.575017925,14.33228219,20.69151993,27.92807255,33.45074123,41.56418065,45.75790059,50.55216384,54.16196887,56.61297568,61.88096296,63.91352636,65.31908754,67.61928894,68.55100308,72.19684478,75.75078774,78.05137371,NaN
OECD members,OED,unemployment,6.412744559,7.220021591,7.648725049,7.738759192,7.44291601,7.287506592,6.996443564,6.840860808,6.66285334,6.254431258,6.210286752,6.788354762,6.964401609,6.874925086,6.609476073,6.02261653,5.563222316,5.886679459,8.056237262,8.25514902,7.910258844,7.907858653,7.843730008,7.335585235,NaN
Oman,OMN,GDP,4360800000,4787900000,4803600000,4967300000,5307100000,5874300000,6089500000,5415826000,6040552000,7500600000,7479300000,7744900000,8318200000,9521600000,11951000000,14309500000,16181800000,23418100000,18605300000,22547600000,26122000000,29353300000,30061200000,31450800000,NaN
Oman,OMN,internet_users,NaN,NaN,NaN,NaN,NaN,0,0.439792805,0.862725306,2.515665987,3.520421417,5.893841521,6.873396039,7.255742945,6.75885217,6.68358142,8.299716673,16.68,20,26.8,35.8278,48,60,66.45,70.22,NaN
Oman,OMN,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Other small states,OSS,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Other small states,OSS,internet_users,NaN,NaN,NaN,NaN,NaN,0.067227848,0.132173738,0.427308751,0.797378196,1.651340354,2.12961578,2.537312972,3.276485531,4.704433798,4.977787967,5.687031455,6.546343356,7.50853482,8.155912875,10.46952479,12.51108517,14.50759991,16.32355482,18.39256825,NaN
Other small states,OSS,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Pacific island small states,PSS,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Pacific island small states,PSS,internet_users,NaN,NaN,NaN,NaN,0.021708981,0.131097922,0.285080151,0.612237965,0.87056213,1.458222094,1.855033028,3.996478139,4.548423839,5.174474906,5.582895212,6.498386173,7.397865573,8.69695568,10.87792033,12.98691854,17.50835663,20.90334677,22.92465917,26.63312251,NaN
Pacific island small states,PSS,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Pakistan,PAK,GDP,1.01672E+12,1.2052E+12,1.33304E+12,1.5611E+12,1.86592E+12,2.12017E+12,2.42831E+12,2.67766E+12,2.93838E+12,3.82611E+12,4.20987E+12,4.45265E+12,4.87565E+12,5.64058E+12,6.49978E+12,8.21616E+12,9.23979E+12,1.06378E+13,1.31997E+13,1.4867E+13,1.82764E+13,2.00465E+13,2.2379E+13,2.50681E+13,NaN
Pakistan,PAK,internet_users,NaN,NaN,NaN,NaN,0.000122702,0.00299173,0.027549238,0.043947719,0.055357238,NaN,1.318550779,2.577426737,5.041158126,6.164320985,6.332329098,6.5,6.8,7,7.5,8,9,9.96,10.9,13.8,NaN
Pakistan,PAK,unemployment,5.900000095,5.199999809,4.300000191,4.300000191,5,NaN,5.800000191,5.699999809,NaN,7.199999809,NaN,7.800000191,NaN,7.400000095,NaN,6.099999905,5.099999905,5,5.199999809,5.300000191,5.699999809,NaN,6,5.599999905,NaN
Palau,PLW,GDP,83855000,82451000,75907000,83527000,95237000,108203000,113213000,117320000,113485000,150074726.2,160739441.9,164169207.8,160537683.5,175741581.2,193525912.2,194499458.9,195669929.1,198980088.7,186821706,184324923.8,201223885.2,215815865.6,228567644.1,250625562.8,NaN
Palau,PLW,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.24393947,21.60152718,26.97033263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Palau,PLW,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.199999809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Panama,PAN,GDP,5842300000,6641400000,7252700000,7733900000,7906100000,9322100000,10084000000,10932500000,11456300000,11620500000,11807500000,12272400000,12933200000,14179300000,15464700000,17137000000,21121900000,24884000000,25925100000,28814100000,33270500000,37956200000,42648100000,46212600000,NaN
Panama,PAN,internet_users,NaN,NaN,NaN,0.007636899,0.056123043,0.219998526,0.539065541,2.750648071,3.836864509,6.554796477,7.268399878,8.518077815,9.987424077,11.14086254,11.48400928,17.34956617,22.29,33.82,39.08,40.1,42.7,40.30189522,44.03,44.92,NaN
Panama,PAN,unemployment,16.10000038,14.69999981,13.30000019,14,14,14.5,13.39999962,14,11.80000019,13.5,14,13.5,13,11.69999981,9.800000191,8.699999809,6.400000095,5.599999905,6.599999905,6.5,4.5,4,4.099999905,4.800000191,NaN
Papua New Guinea,PNG,GDP,3605600000,4223000000,4867100000,5530300000,6194700000,6794700000,7079600000,7803600000,8828200000,9735800000,10396300000,11655500000,12567346700,12652124500,15094000000,16897000000,18802000000,21601000000,22331000000,26421000000,30522000000,32070000000,34595000000,41668000000,NaN
Papua New Guinea,PNG,internet_users,NaN,NaN,NaN,NaN,NaN,0.002067023,0.100588321,0.234958542,0.667113315,0.835249302,0.904103545,1.321656935,1.374404668,1.507912772,1.716190476,1.754487261,1.790559361,1.15,1.61,1.28,2,3.5,6.5,9.38,NaN
Papua New Guinea,PNG,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.900000095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Paraguay,PRY,GDP,9.25568E+12,1.07383E+13,1.26454E+13,1.49923E+13,1.77891E+13,2.01329E+13,2.17029E+13,2.46054E+13,2.6177E+13,2.85741E+13,3.14621E+13,3.61562E+13,4.23242E+13,4.7999E+13,5.39623E+13,5.99965E+13,6.94263E+13,8.07348E+13,7.91172E+13,9.49343E+13,1.05203E+14,1.08832E+14,1.25152E+14,1.37798E+14,NaN
Paraguay,PRY,internet_users,NaN,NaN,NaN,NaN,NaN,0.020359612,0.099576719,0.194904951,0.38165732,0.747630712,1.098793836,1.794969598,2.111942082,3.452438431,7.907007861,7.962073884,11.21,14.27,18.9,19.8,24.76351588,29.34,36.9,43,NaN
Paraguay,PRY,unemployment,5.099999905,5,5.099999905,4.400000095,3.400000095,NaN,5.300000191,5.300000191,6.599999905,7.599999905,7.599999905,10.69999981,7.900000095,7.400000095,5.800000191,6.699999809,5.599999905,5.599999905,6.5,5.699999809,4.300000191,4.900000095,5,6,NaN
Peru,PER,GDP,26256239300,43990219300,68078575800,95964970100,1.17279E+11,1.32473E+11,1.51406E+11,1.59753E+11,1.66967E+11,1.77918E+11,1.80991E+11,1.91492E+11,2.05379E+11,2.27684E+11,2.47081E+11,2.87713E+11,3.19693E+11,3.55708E+11,3.65056E+11,4.19694E+11,4.69855E+11,5.08326E+11,5.45552E+11,5.75248E+11,NaN
Peru,PER,internet_users,NaN,NaN,NaN,0.008504578,0.033412305,0.24623258,0.403429701,1.19038044,1.952497608,3.076430611,7.578762957,8.96694917,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,NaN
Peru,PER,unemployment,5.800000191,9.399999619,9.899999619,8.899999619,7.099999905,7,7.699999809,7.800000191,8,7.800000191,8.800000191,9.699999809,10.30000019,5.199999809,5.199999809,4.599999905,4.5,4.5,4.400000095,4,3.900000095,3.599999905,4,6,NaN
Philippines,PHL,GDP,1.24801E+12,1.35156E+12,1.47446E+12,1.69293E+12,1.90595E+12,2.17192E+12,2.42674E+12,2.95276E+12,3.2442E+12,3.58071E+12,3.8888E+12,4.19835E+12,4.5481E+12,5.12044E+12,5.67775E+12,6.27116E+12,6.89272E+12,7.7209E+12,8.02614E+12,9.00348E+12,9.70833E+12,1.05611E+13,1.15423E+13,1.26427E+13,NaN
Philippines,PHL,internet_users,NaN,NaN,NaN,0.005844253,0.028585702,0.055946029,0.136912963,1.103405994,1.431608803,1.982253196,2.52400566,4.332275746,4.857672267,5.243628452,5.397636329,5.740586325,5.97,6.22,9,25,29,36.2351,37,39.69,NaN
Philippines,PHL,unemployment,9,8.600000381,8.899999619,8.399999619,8.399999619,7.400000095,7.900000095,9.399999619,9.399999619,11.19999981,11,11.5,11.19999981,11.89999962,7.699999809,8,7.400000095,7.300000191,7.5,7.300000191,7,7,7.099999905,6.800000191,NaN
Poland,POL,GDP,88750229900,1.26125E+11,1.70932E+11,2.46993E+11,3.38072E+11,4.23501E+11,5.16653E+11,6.02417E+11,6.67367E+11,7.47032E+11,7.79975E+11,8.10617E+11,8.4593E+11,9.27306E+11,9.84919E+11,1.06521E+12,1.18677E+12,1.27732E+12,1.36185E+12,1.44506E+12,1.56656E+12,1.62899E+12,1.65634E+12,1.7191E+12,NaN
Poland,POL,internet_users,0.005229468,0.052127181,0.129961704,0.389098144,0.647752333,1.295200255,2.073465474,4.102272002,5.45644373,7.285428708,9.900669707,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32,61.94999897,62.30999727,62.8492,66.6,NaN
Poland,POL,unemployment,NaN,13.39999962,13.60000038,14.39999962,13.30000019,12.39999962,11,9.899999619,12.30000019,16.29999924,18.39999962,19.89999962,19.39999962,19.10000038,17.70000076,13.80000019,9.600000381,7.099999905,8.199999809,9.600000381,9.600000381,10.10000038,10.30000019,9,NaN
Portugal,PRT,GDP,64316985400,72459650800,76214823000,82550319300,89037320000,94351378000,1.02357E+11,1.11385E+11,1.19639E+11,1.28466E+11,1.35828E+11,1.42631E+11,1.46158E+11,1.52372E+11,1.58653E+11,1.66249E+11,1.75468E+11,1.78873E+11,1.75448E+11,1.7993E+11,1.76167E+11,1.68398E+11,1.70269E+11,1.73446E+11,NaN
Portugal,PRT,internet_users,0.10023057,0.250426501,0.450161608,0.718905754,1.494334529,2.98087767,4.953001955,9.870446442,14.74233784,16.43046769,18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59,NaN
Portugal,PRT,unemployment,3.900000095,4,5.300000191,6.699999809,7.099999905,7.300000191,6.599999905,4.699999809,4.599999905,3.799999952,3.799999952,4.5,6.099999905,6.300000191,7.599999905,7.599999905,8,7.599999905,9.399999619,10.80000019,12.69999981,15.5,16.20000076,13.89999962,NaN
Puerto Rico,PRI,GDP,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086409000,57840954000,61701810000,69668635000,72546194000,75833996000,80322313000,83914521341,87276164365,89524131617,93639316000,96385638000,98381268000,1.00352E+11,1.01081E+11,1.03135E+11,NaN,NaN
Puerto Rico,PRI,internet_users,NaN,NaN,NaN,0.027254662,0.135102783,0.268160428,1.331822159,2.647646679,5.265682651,10.47464821,15.63003092,17.54764757,19.70702566,22.13073823,23.40005045,25.44241821,27.86,38,41.5,45.3,48,68.9999826,73.9,78.78,NaN
Puerto Rico,PRI,unemployment,16.79999924,16.89999962,17,14.60000038,13.89999962,13.60000038,13.80000019,13.5,11.80000019,10.10000038,11.39999962,11.89999962,11.80000019,10.30000019,11.30000019,11,10.89999962,11.60000038,15,16.10000038,15.69999981,14.5,14.30000019,13.89999962,NaN
Qatar,QAT,GDP,25056000000,27832000500,26050000900,26843000800,29621999600,32975999000,41123999700,37330001900,45111000000,64646000000,63840000000,70484000000,85663000000,1.15512E+11,1.62091E+11,2.21611E+11,2.90152E+11,4.19583E+11,3.55986E+11,4.55445E+11,6.18089E+11,6.92655E+11,7.34863E+11,7.64797E+11,NaN
Qatar,QAT,internet_users,NaN,NaN,NaN,NaN,0.190209535,0.930185833,3.083749186,3.52002985,4.070728915,4.863679179,6.170268561,10.22612893,19.24233642,20.70164785,24.73349378,28.97411271,37,44.3,53.1,69,69,69.3,85.3,91.49,NaN
Qatar,QAT,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,2.400000095,NaN,NaN,NaN,3.900000095,NaN,NaN,1.5,NaN,0.899999976,0.5,0.300000012,0.300000012,NaN,0.600000024,0.5,0.300000012,NaN,NaN
Romania,ROM,GDP,220390000,602920000,2003580000,4977319900,7213550100,10891960300,25292570600,37257900000,55479400000,81275300000,1.18327E+11,1.5263E+11,1.98761E+11,2.48748E+11,2.90489E+11,3.47004E+11,4.18258E+11,5.24389E+11,5.10523E+11,5.33881E+11,5.65097E+11,5.96682E+11,6.37583E+11,6.66637E+11,NaN
Romania,ROM,internet_users,NaN,NaN,0.003703214,0.026300162,0.074952756,0.221622649,0.445444676,2.237649473,2.697580217,3.613717291,4.538669029,6.58,8.9,15,21.5,24.66,28.3,32.42,36.6,39.93,40.00999678,45.87999425,49.7645,54.08,NaN
Romania,ROM,unemployment,NaN,8.300000191,NaN,8.199999809,8,6.699999809,5.5,5.599999905,6.199999809,7,6.599999905,8.100000381,6.900000095,7.699999809,7.199999809,7.300000191,6.400000095,5.800000191,6.900000095,7,7.199999809,6.800000191,7.099999905,6.800000191,NaN
Russian Federation,RUS,GDP,1398500000,19010000000,1.7151E+11,6.1075E+11,1.4285E+12,2.0078E+12,2.3425E+12,2.6296E+12,4.8232E+12,7.3056E+12,8.9436E+12,1.08192E+13,1.32082E+13,1.70272E+13,2.16098E+13,2.69172E+13,3.32475E+13,4.12768E+13,3.88072E+13,4.63085E+13,5.59672E+13,6.21765E+13,6.61901E+13,7.14064E+13,NaN
Russian Federation,RUS,internet_users,NaN,0.000672532,0.013447238,0.053817493,0.148151042,0.26975293,0.472963763,0.812744451,1.018984614,1.977230109,2.944367787,4.128271818,8.298860616,12.8593889,15.2266732,18.02327746,24.66,26.83,29,43,49,63.8,67.97,70.52,NaN
Russian Federation,RUS,unemployment,NaN,5.199999809,5.900000095,8.100000381,9.399999619,9.699999809,11.80000019,13.30000019,13,10.60000038,9,7.900000095,8.199999809,7.800000191,7.099999905,7.099999905,6,6.199999809,8.300000191,7.300000191,6.5,5.5,5.5,5.199999809,NaN
Rwanda,RWA,GDP,2.39264E+11,2.71765E+11,2.84367E+11,1.658E+11,3.39142E+11,4.24128E+11,5.583E+11,6.213E+11,6.06991E+11,6.76099E+11,7.41872E+11,7.974E+11,9.925E+11,1.2064E+12,1.44E+12,1.716E+12,2.065E+12,2.623E+12,3.017E+12,3.323E+12,3.846E+12,4.435E+12,4.864E+12,5.389E+12,NaN
Rwanda,RWA,internet_users,NaN,NaN,NaN,NaN,NaN,0.000883372,0.001625791,0.011763573,0.067176482,0.06283146,0.24067241,0.292784719,0.356918467,0.430854243,0.556041165,NaN,2.115387178,4.5,7.7,8,7,8.023854277,9,10.6,NaN
Rwanda,RWA,unemployment,0.300000012,NaN,NaN,NaN,NaN,0.600000024,NaN,NaN,NaN,NaN,NaN,0.899999976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.400000095,NaN,NaN,NaN
Samoa,WSM,GDP,301119300,326259300,341859600,560483700,556182900,623472900,701756100,741640100,776656600,854406600,935873800,1000296300,1072830900,1201191000,1261829000,1405860100,1492689700,1637449200,1600667300,1631924000,1765124000,1843383000,1838907000,1866417000,NaN
Samoa,WSM,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,0.174571863,0.230359015,0.285308333,0.566392533,1.689902831,2.244832676,2.799630449,3.07552941,3.352592112,4.469173873,4.749983235,5.031615316,6,7,11,12.92249,15.3,21.2,NaN
Samoa,WSM,unemployment,2.099999905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.900000095,NaN,NaN,NaN,NaN,1.299999952,NaN,NaN,NaN,NaN,5.699999809,8.699999809,NaN,NaN,NaN
San Marino,SMR,GDP,381425923,401287011,454998528,505611304,582046925,634725529,661000000,723000000,801000000,840000000,911000000,935000000,995000000,1061000000,1106000000,1171000000,1233000000,1297000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
San Marino,SMR,internet_users,NaN,NaN,NaN,NaN,1.362132711,1.428075186,1.41854848,1.408557941,42.80331575,48.79949531,50.34166909,50.83483994,50.00345304,50.56634304,50.2595642,50.20865936,50.36482211,54.52,54.21,NaN,49.6,NaN,NaN,NaN,NaN
San Marino,SMR,unemployment,3.700000048,3.599999905,4.099999905,NaN,2.900000095,3.5,2.900000095,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.799999952,2.599999905,NaN,4,4.400000095,5.099999905,6.099999905,6,6.599999905,NaN
Sao Tome and Principe,STP,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.38668E+11,7.31901E+11,9.00583E+11,1.04332E+12,1.33235E+12,1.67361E+12,1.97403E+12,2.78614E+12,3.12107E+12,3.61049E+12,4.22927E+12,5.06443E+12,5.63891E+12,6.23081E+12,NaN
Sao Tome and Principe,STP,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.295847047,0.363203161,4.638516816,6.310917888,7.580665169,10.16184431,13.32285269,13.75948422,14.18201978,14.5904832,15.48,16.41,18.75,20.1612,21.5724,23,24.41,NaN
