Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Gambia, The",GMB,GDP (current LCU),NY.GDP.MKTP.CN,6028584000,6353802300,6881759800,7152734100,7501791000,8310348600,8197194300,8943240100,9283855300,10011609000,10783519400,11517189700,13895461100,17380979820,17836042420,18384961496,19870635293,21432734777,23997005688,26679442025,26640757068,29272589102,32497735510,..,..
"Gambia, The",GMB,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.009217541,0.03550736,0.051311347,0.206094461,0.715827015,0.921794919,1.336791166,1.796779883,2.436781193,3.308003478,3.799001139,5.237691158,6.205037419,6.88,7.63,9.2,10.8703,12.44922872,14,15.56,..
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.79999924,..,..,..
"Gambia, The",GMB,Improved water source (% of population with access),SH.H2O.SAFE.ZS,76.5,77.2,78,78.6,79.3,80,80.7,81.3,82,82.7,83.3,84,84.6,85.2,85.9,86.5,87.1,87.7,88.3,88.9,89.5,90.1,90.1,90.2,90.2
Georgia,GEO,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,36.85845,..,..,..,44.036,41.34754,44.12857,..,35.70460892,37.7884903,38.91862106,41.28475189,42.8147316,42.23781967,46.60010147,37.96023178,36.8393898,34.00197983,25.21714973,28.26322937,30.08353996,27.93351936,33.05094147,..,..
Georgia,GEO,GDP (current LCU),NY.GDP.MKTP.CN,19200,149200,16396900,902300000,2432203500,3868475400,4554926700,5022102700,5668695900,6043056900,6673998100,7456026000,8564092800,9824295800,11620952500,13789921200,16993778800,19074852300,17986000000,20743364200,24343986600,26167283500,26847354200,29186956000,..
Georgia,GEO,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.011836885,0.040065419,0.060930333,0.102830957,0.416343567,0.484746299,0.992344436,1.58787563,2.558816481,3.886221354,6.079457629,7.526876845,8.26,10.01,20.07,26.9,31.52,36.94,43.3,48.9,..
Georgia,GEO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,12.39999962,13.80000019,10.80000019,11.19999981,12.60000038,11.5,12.60000038,13.80000019,13.60000038,13.30000019,16.5,16.89999962,16.29999924,15.10000038,15,14.60000038,12.39999962,..
Georgia,GEO,Improved water source (% of population with access),SH.H2O.SAFE.ZS,85.3,85.3,85.2,85.1,85.8,86.5,87.2,87.9,88.6,89.3,90,90.8,91.5,92.3,93,93.8,94.6,95.3,96.1,96.8,97.6,98.3,99,99.6,100
Germany,DEU,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,32.96439,34.62407,38.40567,41.26176,43.86664,45.34527,46.36132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.97615051,..,..
Germany,DEU,GDP (current LCU),NY.GDP.MKTP.CN,1.5798E+12,1.69532E+12,1.74855E+12,1.83029E+12,1.89888E+12,1.92632E+12,1.96709E+12,2.01823E+12,2.06488E+12,2.11648E+12,2.17985E+12,2.20929E+12,2.22008E+12,2.27062E+12,2.30086E+12,2.39325E+12,2.51323E+12,2.56174E+12,2.46028E+12,2.58006E+12,2.70312E+12,2.75486E+12,2.82082E+12,2.91565E+12,..
Germany,DEU,Internet users (per 100 people),IT.NET.USER.P2,0.250274153,0.43528529,0.463635096,0.922541043,1.837737754,3.054805234,6.711087477,9.877852428,20.84598264,30.2163466,31.65093942,48.82,55.9,64.73,68.71,72.16,75.16,78,79,82,81.26999954,82.34999847,84.17,86.19,..
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.300000191,6.300000191,7.699999809,8.699999809,8.199999809,8.800000191,9.899999619,9.800000191,8.899999619,7.900000095,7.800000191,8.5,9.800000191,10.69999981,11.19999981,10.30000019,8.699999809,7.5,7.699999809,7.099999905,5.800000191,5.400000095,5.199999809,5,..
Germany,DEU,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Ghana,GHA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,0.97544,1.11326,1.31298,1.3297,..,..,..,..,..,..,..,..,..,..,5.706749916,5.12059021,6.350649834,8.425080299,8.789759636,..,12.0796299,12.19913006,14.33393955,..,..
Ghana,GHA,GDP (current LCU),NY.GDP.MKTP.CN,242752900,280287500,387210000,520500000,775170000,1133870000,1411340000,1729600000,2057980000,2715250000,3807070000,4886200000,6615770000,7988791000,9726080000,18705084600,23154448200,30178598000,36597592000,46042100100,59816320900,75315365300,93415886300,1.13343E+11,..
Ghana,GHA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.000347918,0.005648763,0.027537542,0.032240443,0.104895466,0.153615298,0.20000806,0.830284034,1.193057911,1.716797704,1.831197461,2.723175973,3.85,4.27,5.44,7.8,9,10.6,12.3,18.9,..
Ghana,GHA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,4.699999809,..,..,..,..,..,..,10.10000038,10.39999962,..,..,..,..,..,3.599999905,..,..,..,4.199999809,..,..,5.199999809,..,..
Ghana,GHA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,57.1,58.7,60.2,61.7,63.2,64.7,66.2,67.6,69.1,70.5,71.8,73.1,74.5,75.8,77,78.3,79.5,80.7,81.9,83.1,84.3,85.4,86.5,87.6,88.7
Greece,GRC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,36.26083,34.6725,37.98048,39.50844,36.83018,40.30588,43.93181,44.91207,46.56657028,51.08721161,58.73001099,66.66191864,72.91338348,80.21408844,90.21031952,94.97368622,91.39058685,..,..,108.0945816,113.9833603,116.6215668,..,..,..
Greece,GRC,GDP (current LCU),NY.GDP.MKTP.CN,56241115000,65016082100,73206734800,83020483100,93063601200,1.03037E+11,1.14712E+11,1.25263E+11,1.33789E+11,1.41639E+11,1.52194E+11,1.63461E+11,1.78905E+11,1.93716E+11,1.99242E+11,2.17862E+11,2.32695E+11,2.4199E+11,2.37534E+11,2.26031E+11,2.07029E+11,1.91204E+11,1.80389E+11,1.77559E+11,..
Greece,GRC,Internet users (per 100 people),IT.NET.USER.P2,0.048788803,0.048291602,0.191062242,0.378174312,0.749616477,1.395360779,1.849634688,3.221821786,6.877292144,9.138837308,10.93502581,14.67,17.8,21.42,24,32.25,35.88,38.2,42.4,44.4,51.64999517,55.06999344,59.8663,63.21,..
Greece,GRC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.699999809,7.800000191,8.600000381,8.899999619,9.100000381,9.699999809,9.600000381,11,11.69999981,11.69999981,11.30000019,10.19999981,9.600000381,10.5,10.19999981,9.199999809,8.5,7.900000095,9.699999809,12.5,17.79999924,24.10000038,27.29999924,26.5,..
Greece,GRC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,97.7,97.8,97.9,98.1,98.2,98.3,98.5,98.6,98.7,98.8,98.9,99.1,99.2,99.3,99.4,99.6,99.7,99.8,99.9,100,100,100,100,100,100
Greenland,GRL,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,GDP (current LCU),NY.GDP.MKTP.CN,6502000000,6265000000,6012000000,6398000000,6773000000,6944000000,7081000000,7705000000,7894000000,8633000000,9040000000,9230000000,9397000000,9855000000,10210000000,10338070444,11550225855,8868604363,6796034018,..,..,..,..,..,..
Greenland,GRL,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,0.064712121,0.053940342,1.796719191,7.954504682,14.65444717,21.60261331,31.74781123,35.46413689,44.15478903,54.53425983,56.09901476,57.7034045,59.36168727,61.07,62.82,62.83,63,64,64.8960101,65.8,66.7,..
Greenland,GRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,12.89999962,10.10000038,11.60000038,9,11,9.5,8.800000191,10.30000019,10.39999962,9.300000191,8.399999619,..,..,..,..,9.399999619,..,9.699999809,..,..
Greenland,GRL,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Grenada,GRD,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.7731781,..,..,..,..,..,..
Grenada,GRD,GDP (current LCU),NY.GDP.MKTP.CN,652240000,677470000,675700000,706800000,746000000,795560000,823340000,920200000,1024999400,1404119800,1405199300,1458909700,1595749700,1617620200,1877499800,1886000000,2048000000,2230000000,2082450865,2081742865,2102351410,2159681751,2274942597,2461870234,..
Grenada,GRD,Internet users (per 100 people),IT.NET.USER.P2,0,0,0,0,0,0.298032982,0.990883868,1.484854484,2.473166147,4.063907991,5.128103982,14.75884055,18.64518218,19.57062058,20.48780488,21.39599117,22.29,23.18,24.05,27,30,32,35,37.38,..
Grenada,GRD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,26.89999962,..,16.89999962,..,15.19999981,..,..,10.19999981,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Improved water source (% of population with access),SH.H2O.SAFE.ZS,96.5,96.5,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6
Guam,GUM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,0.34845391,0.659530909,1.356106888,2.344571647,4.50128419,8.497176323,16.11312704,25.38022753,31.19229426,33.71668179,36.16178784,38.55987756,43.851443,46.15047362,48.41870215,50.64202838,54.04,57.7,61.53415931,65.4,69.27,..
Guam,GUM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.5,3.900000095,5.5,7.599999905,7.900000095,8.300000191,9.600000381,7.699999809,14.60000038,15.30000019,13.30000019,11.39999962,..,7.699999809,7,7.400000095,8.300000191,..,9.300000191,8.199999809,13.30000019,12.19999981,11.5,..,..
Guam,GUM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5
Guatemala,GTM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,8.20306,8.59368,8.68429,..,..,..,..,..,..,9.461359978,..,..,..,..,17.8751297,..,..,..,..,..,18.73648071,..,..
Guatemala,GTM,GDP (current LCU),NY.GDP.MKTP.CN,47302324900,53985418500,64243235700,74669184400,85156693000,95478558700,1.07873E+11,1.24023E+11,1.35287E+11,1.49743E+11,1.46978E+11,1.62507E+11,1.74044E+11,1.9044E+11,2.07729E+11,2.29836E+11,2.6176E+11,2.95871E+11,3.07967E+11,3.33093E+11,3.71012E+11,3.94723E+11,4.23098E+11,4.54863E+11,..
Guatemala,GTM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.002998005,0.019534871,0.095476021,0.466590444,0.592652945,0.712332905,1.738201782,3.39174627,4.548854908,5.1,5.7,6.5,7.3,8.3,9.3,10.5,12.3,16,19.7,23.4,..
Guatemala,GTM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,1.899999976,1.399999976,1.299999952,3.099999905,2.799999952,3.099999905,..,1.799999952,2.5,..,..,3.700000048,4.099999905,2.900000095,3,..,..
Guatemala,GTM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,77.4,78.1,78.9,79.6,80.3,81,81.7,82.4,83.1,83.9,84.6,85.2,85.9,86.6,87.3,88,88.7,89.4,90,90.7,91.4,92,92.7,92.7,92.8
Guinea,GIN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1.05759,0.97505,1.30387,1.18251,1.26916,1.15132,1.17073,1.19906,..,..,..,..,..,2.144119978,2.885240078,5.036829948,7.82490015,8.919260025,9.035260201,10.27890015,10.43144989,9.931759834,10.43511009,..,..
Guinea,GIN,GDP (current LCU),NY.GDP.MKTP.CN,2.27293E+12,2.96273E+12,3.13315E+12,3.30405E+12,3.66199E+12,3.88451E+12,4.14438E+12,4.43822E+12,4.80219E+12,5.23251E+12,5.51898E+12,5.82913E+12,6.84095E+12,8.15772E+12,1.07037E+13,1.50942E+13,1.73542E+13,2.07804E+13,2.21326E+13,2.71184E+13,3.37386E+13,3.95903E+13,4.3048E+13,4.6462E+13,..
Guinea,GIN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,0.000138318,0.000668589,0.001948942,0.003803109,0.006203369,0.060808919,0.095424924,0.175541868,0.402022749,0.450960371,0.508819332,0.542254181,0.637492123,0.780025279,0.92,0.94,1,1.3,1.490144366,1.6,1.72,..
Guinea,GIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,3.099999905,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.600000024,1.600000024,1.700000048,1.700000048,..,..,..
Guinea,GIN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,53.4,54.5,55.5,56.5,57.6,58.6,59.6,60.7,61.7,62.7,63.7,64.8,65.8,66.8,67.8,68.8,69.8,70.8,71.8,72.8,73.8,74.8,75.7,76.7,76.8
Guinea-Bissau,GNB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.25635004,2.622390032,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,GDP (current LCU),NY.GDP.MKTP.CN,14474043100,24142122400,36741684100,46733020800,70612734500,1.09721E+11,1.56745E+11,1.218E+11,1.38192E+11,2.63555E+11,2.87555E+11,2.89838E+11,2.76877E+11,2.80577E+11,3.09514E+11,3.09462E+11,3.33381E+11,3.86952E+11,3.8993E+11,4.19743E+11,5.20776E+11,4.89523E+11,4.67673E+11,5.05476E+11,..
Guinea-Bissau,GNB,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,0.016389063,0.024060421,0.117702448,0.230103171,0.299569145,1.022993234,1.354197478,1.808142203,1.901365316,2.057196705,2.206302237,2.354888711,2.303280592,2.45,2.672,2.893990621,3.1,3.32,..
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Improved water source (% of population with access),SH.H2O.SAFE.ZS,37.5,39.1,40.6,42.2,43.8,45.4,47.1,48.7,50.4,52.1,53.8,55.5,57.2,59,60.7,62.5,64.3,66.1,68,69.8,71.7,73.6,75.5,77.4,79.3
Guyana,GUY,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,9.43418,8.77936,9.77634,11.7165,..,..,..,..,..,7.29253006,10.35070038,10.89406967,11.19754028,11.30319977,10.77931023,10.36443996,11.49131012,12.1710701,12.91051006,..,..,..
Guyana,GUY,GDP (current LCU),NY.GDP.MKTP.CN,37644001300,46072000500,57584001000,74803003400,88271003600,99039002600,1.06678E+11,1.08002E+11,1.23665E+11,1.30012E+11,1.30428E+11,1.37748E+11,1.43844E+11,1.55854E+11,1.64873E+11,2.91964E+11,3.52151E+11,3.91506E+11,4.13114E+11,4.60072E+11,5.25671E+11,5.82656E+11,6.12493E+11,6.39321E+11,..
Guyana,GUY,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.065854115,0.131828033,0.26408811,3.966354735,6.611491566,13.2069865,..,..,..,..,..,13.8,18.2,23.9,29.9,31,33,35,37.35,..
Guyana,GUY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,11.89999962,..,..,..,..,..,..,..,..,..,11.80000019,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Improved water source (% of population with access),SH.H2O.SAFE.ZS,79.2,80,80.7,81.5,82.3,83.1,83.9,84.7,85.5,86.2,87,87.8,88.6,89.4,90.2,91,91.8,92.6,93.4,94.2,95.1,95.9,96.7,97.5,98.3
Haiti,HTI,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,GDP (current LCU),NY.GDP.MKTP.CN,18077000000,20696000000,23162000000,31959000000,40729000000,46646000000,54005000000,62997000000,69254000000,77580000000,85700000000,94028000000,1.19758E+11,1.40387E+11,1.68035E+11,1.97183E+11,2.2011E+11,2.5059E+11,2.6788E+11,2.66952E+11,3.02854E+11,3.28061E+11,3.64526E+11,3.88809E+11,..
Haiti,HTI,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.007484253,..,0.023999477,0.070658478,0.231270715,0.340832326,0.893432988,1.647358346,5.401261908,6.376201635,6.796000481,7.2,7.6,8.1,8.37,9,9.8,10.6,11.4,..
Haiti,HTI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,7.199999809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Improved water source (% of population with access),SH.H2O.SAFE.ZS,62.4,62.8,62.6,62.4,62.2,61.9,61.7,61.4,61.1,60.8,60.8,60.8,60.8,60.7,60.6,60.4,60.2,59.9,59.6,59.3,58.9,58.5,58,57.5,57.7
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.577440023,2.624890089,2.690749884,2.731349945,2.764790058,2.825340033,2.944489956,3.026770115,3.138370037,3.460079908,3.764189959,4.046269894,4.286129951,4.584660053,4.865300179,5.23416996,5.551589966,6.098949909,6.552149773,7.191870213,7.517020226,7.672969818,7.869949818,..,..
Heavily indebted poor countries (HIPC),HPC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.008727645,0.02389563,0.043738561,0.106459854,0.173378289,0.257622535,0.395052416,0.604411963,0.914567047,1.213447385,1.557895614,2.42662065,2.527283286,3.153333335,4.929978865,5.388736713,6.379504903,7.332232322,8.865291182,..
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,44.94531862,45.48881964,45.83470911,46.67411439,47.44904521,48.29782421,49.2997948,50.1748845,51.03408639,51.89009033,52.75944205,53.61947528,54.46298151,55.34822264,56.23631262,57.10909294,58.02042761,58.90856797,59.82090463,60.71043921,61.68276293,63.0753641,63.94764681,64.74479104,65.91584194
High income,HIC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,43.59022903,45.03979874,46.90869141,48.47274017,49.65542984,51.20125961,51.96451187,51.98181915,54.18251038,55.00999069,57.37537003,61.62039185,63.57300186,64.42333221,65.83363342,66.84992218,67.81802368,69.05712128,70.53843689,73.04812622,74.77700806,75.20951843,73.75615692,..,..
High income,HIC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,Internet users (per 100 people),IT.NET.USER.P2,0.462499304,0.593982189,0.831050386,1.66836315,3.078776315,5.616654238,8.869123358,13.36439416,19.36186478,26.10099713,31.41782777,38.61508704,43.1459385,48.1596532,51.78908496,54.53997396,60.09498787,62.27881153,63.88242571,67.57394598,68.92817701,74.21293883,78.14118171,80.60754985,..
High income,HIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.645154966,7.133906881,7.688116367,8.110128637,8.043436297,8.114184908,8.044376228,8.069496212,8.015508335,7.397265288,7.20347351,7.58544498,7.762314877,7.416046843,6.965547037,6.445110865,5.772837385,5.993307343,8.050594753,8.264918948,7.846370352,7.802476907,7.683868613,7.157207883,..
High income,HIC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,97.48046764,97.54800029,97.61643075,97.67408419,97.73651543,97.82781738,97.89401476,97.97037755,98.06489197,98.13805948,98.20695042,98.32131768,98.39160518,98.46550958,98.55318387,98.62987272,98.68320837,98.75256854,98.81063864,98.84022692,98.88240708,98.91040787,99.02768988,99.04384575,99.04795638
High income: nonOECD,NOC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,40.20656967,38.89899826,37.52323914,36.71112061,36.70409012,38.14682007,38.79806137,40.35984039,42.80413818,45.87358093,50.61590958,54.52180862,57.49417877,57.82342911,59.84534073,61.54664993,62.89561081,64.92224121,65.18927002,66.2514801,67.61022186,68.28605652,67.25892639,..,..
High income: nonOECD,NOC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,Internet users (per 100 people),IT.NET.USER.P2,..,0.051262906,0.103314978,0.205839853,0.325012152,0.677078459,1.504237729,2.662214061,4.309811508,6.593260256,8.917153291,11.4929815,15.1448123,18.89811936,21.54610542,25.25863966,31.41728426,34.48396584,38.02734991,47.43905886,52.57732281,62.42064983,66.95621844,69.89932635,..
High income: nonOECD,NOC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,5.789198567,6.617767801,8.732300317,10.52969904,10.86630171,11.59560748,12.37983632,12.30189516,10.79266441,10.36519751,10.10190114,10.37879251,9.245873661,8.025433708,7.562056684,6.39111211,6.2084996,7.836074931,7.576402953,6.78340371,6.24722004,6.135552044,6.012096884,..
High income: nonOECD,NOC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,93.34518956,93.44253832,93.65460483,93.72660754,93.95278891,94.11025088,94.25480013,94.46145911,94.6255092,94.82295331,94.97407306,95.19706551,95.33265778,95.54785873,95.6944741,95.90889989,96.0340388,96.22115709,96.33972281,96.44854162,96.60691079,96.71212342,96.86414919,96.93010983,96.95463901
